tabla,registro_json
polizas,"{""id_poliza"": 11, ""id_asegurado"": 45, ""ramo"": ""VEHICULOS"", ""fecha_inicio"": ""2023-05-18"", ""fecha_fin"": ""2023-11-14"", ""prima"": ""2103.52"", ""suma_asegurada"": ""33306.42"", ""deducible"": ""598.18"", ""canal_venta"": ""BANCA_SEGUROS"", ""ciudad"": ""Machala"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-22 09:27:00"", ""updated_at"": ""2026-05-25 12:48:00""}"
polizas,"{""id_poliza"": 12, ""id_asegurado"": 24, ""ramo"": ""HOGAR"", ""fecha_inicio"": ""2025-08-23"", ""fecha_fin"": ""2027-08-23"", ""prima"": ""2791.42"", ""suma_asegurada"": ""67692.23"", ""deducible"": ""1866.26"", ""canal_venta"": ""WEB"", ""ciudad"": ""Loja"", ""estado_poliza"": ""ACTIVA"", ""created_at"": ""2026-05-23 10:34:00"", ""updated_at"": ""2026-05-26 13:55:00""}"
polizas,"{""id_poliza"": 13, ""id_asegurado"": 50, ""ramo"": ""VIDA"", ""fecha_inicio"": ""2025-02-06"", ""fecha_fin"": ""2026-02-06"", ""prima"": ""3040.40"", ""suma_asegurada"": ""96104.71"", ""deducible"": ""5627.43"", ""canal_venta"": ""WEB"", ""ciudad"": ""Guayaquil"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-24 11:41:00"", ""updated_at"": ""2026-05-27 14:02:00""}"
polizas,"{""id_poliza"": 14, ""id_asegurado"": 32, ""ramo"": ""OTRO"", ""fecha_inicio"": ""2025-08-14"", ""fecha_fin"": ""2027-08-14"", ""prima"": ""1427.70"", ""suma_asegurada"": ""18247.74"", ""deducible"": ""415.27"", ""canal_venta"": ""AGENTE"", ""ciudad"": ""Santo Domingo"", ""estado_poliza"": ""SUSPENDIDA"", ""created_at"": ""2026-05-25 12:48:00"", ""updated_at"": ""2026-05-01 15:09:00""}"
polizas,"{""id_poliza"": 15, ""id_asegurado"": 42, ""ramo"": ""SALUD"", ""fecha_inicio"": ""2025-02-02"", ""fecha_fin"": ""2026-02-02"", ""prima"": ""1704.86"", ""suma_asegurada"": ""22563.81"", ""deducible"": ""1700.50"", ""canal_venta"": ""BROKER"", ""ciudad"": ""Machala"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-26 13:55:00"", ""updated_at"": ""2026-05-02 16:16:00""}"
polizas,"{""id_poliza"": 16, ""id_asegurado"": 9, ""ramo"": ""VIDA"", ""fecha_inicio"": ""2025-06-21"", ""fecha_fin"": ""2027-06-21"", ""prima"": ""2354.90"", ""suma_asegurada"": ""60854.40"", ""deducible"": ""3257.24"", ""canal_venta"": ""CALL_CENTER"", ""ciudad"": ""Quito"", ""estado_poliza"": ""ACTIVA"", ""created_at"": ""2026-05-27 14:02:00"", ""updated_at"": ""2026-05-03 17:23:00""}"
polizas,"{""id_poliza"": 17, ""id_asegurado"": 34, ""ramo"": ""HOGAR"", ""fecha_inicio"": ""2025-03-06"", ""fecha_fin"": ""2026-03-06"", ""prima"": ""2770.17"", ""suma_asegurada"": ""85224.63"", ""deducible"": ""1156.67"", ""canal_venta"": ""CALL_CENTER"", ""ciudad"": ""Daule"", ""estado_poliza"": ""SUSPENDIDA"", ""created_at"": ""2026-05-01 15:09:00"", ""updated_at"": ""2026-05-04 08:30:00""}"
polizas,"{""id_poliza"": 18, ""id_asegurado"": 58, ""ramo"": ""VIDA"", ""fecha_inicio"": ""2023-01-31"", ""fecha_fin"": ""2024-01-31"", ""prima"": ""4023.20"", ""suma_asegurada"": ""126140.47"", ""deducible"": ""3898.14"", ""canal_venta"": ""CALL_CENTER"", ""ciudad"": ""Loja"", ""estado_poliza"": ""ANULADA"", ""created_at"": ""2026-05-02 16:16:00"", ""updated_at"": ""2026-05-05 09:37:00""}"
polizas,"{""id_poliza"": 19, ""id_asegurado"": 12, ""ramo"": ""GENERALES"", ""fecha_inicio"": ""2025-01-11"", ""fecha_fin"": ""2026-01-11"", ""prima"": ""1644.65"", ""suma_asegurada"": ""32649.15"", ""deducible"": ""626.22"", ""canal_venta"": ""BROKER"", ""ciudad"": ""Machala"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-03 17:23:00"", ""updated_at"": ""2026-05-06 10:44:00""}"
polizas,"{""id_poliza"": 20, ""id_asegurado"": 40, ""ramo"": ""SALUD"", ""fecha_inicio"": ""2024-07-24"", ""fecha_fin"": ""2026-07-24"", ""prima"": ""2018.41"", ""suma_asegurada"": ""40215.00"", ""deducible"": ""2376.42"", ""canal_venta"": ""AGENTE"", ""ciudad"": ""Machala"", ""estado_poliza"": ""ACTIVA"", ""created_at"": ""2026-05-04 08:30:00"", ""updated_at"": ""2026-05-07 11:51:00""}"
polizas,"{""id_poliza"": 21, ""id_asegurado"": 33, ""ramo"": ""GENERALES"", ""fecha_inicio"": ""2023-12-21"", ""fecha_fin"": ""2024-12-20"", ""prima"": ""5947.67"", ""suma_asegurada"": ""84693.65"", ""deducible"": ""4016.26"", ""canal_venta"": ""AGENTE"", ""ciudad"": ""Manta"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-05 09:37:00"", ""updated_at"": ""2026-05-08 12:58:00""}"
polizas,"{""id_poliza"": 22, ""id_asegurado"": 50, ""ramo"": ""SALUD"", ""fecha_inicio"": ""2023-10-08"", ""fecha_fin"": ""2024-10-07"", ""prima"": ""834.58"", ""suma_asegurada"": ""50059.01"", ""deducible"": ""394.69"", ""canal_venta"": ""OFICINA"", ""ciudad"": ""Guayaquil"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-06 10:44:00"", ""updated_at"": ""2026-05-09 13:05:00""}"
polizas,"{""id_poliza"": 23, ""id_asegurado"": 57, ""ramo"": ""VEHICULOS"", ""fecha_inicio"": ""2023-01-10"", ""fecha_fin"": ""2025-01-09"", ""prima"": ""1434.61"", ""suma_asegurada"": ""22068.36"", ""deducible"": ""587.42"", ""canal_venta"": ""BROKER"", ""ciudad"": ""Ambato"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-07 11:51:00"", ""updated_at"": ""2026-05-10 14:12:00""}"
polizas,"{""id_poliza"": 24, ""id_asegurado"": 35, ""ramo"": ""GENERALES"", ""fecha_inicio"": ""2024-02-02"", ""fecha_fin"": ""2025-02-01"", ""prima"": ""1850.26"", ""suma_asegurada"": ""37932.20"", ""deducible"": ""546.07"", ""canal_venta"": ""CALL_CENTER"", ""ciudad"": ""Guayaquil"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-08 12:58:00"", ""updated_at"": ""2026-05-11 15:19:00""}"
polizas,"{""id_poliza"": 25, ""id_asegurado"": 47, ""ramo"": ""VEHICULOS"", ""fecha_inicio"": ""2024-05-06"", ""fecha_fin"": ""2024-11-02"", ""prima"": ""1849.00"", ""suma_asegurada"": ""24905.50"", ""deducible"": ""1632.66"", ""canal_venta"": ""AGENTE"", ""ciudad"": ""Portoviejo"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-09 13:05:00"", ""updated_at"": ""2026-05-12 16:26:00""}"
polizas,"{""id_poliza"": 26, ""id_asegurado"": 60, ""ramo"": ""SALUD"", ""fecha_inicio"": ""2024-03-26"", ""fecha_fin"": ""2025-03-26"", ""prima"": ""1341.64"", ""suma_asegurada"": ""40446.76"", ""deducible"": ""576.11"", ""canal_venta"": ""BROKER"", ""ciudad"": ""Ambato"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-10 14:12:00"", ""updated_at"": ""2026-05-13 17:33:00""}"
polizas,"{""id_poliza"": 27, ""id_asegurado"": 1, ""ramo"": ""VEHICULOS"", ""fecha_inicio"": ""2023-01-15"", ""fecha_fin"": ""2025-01-14"", ""prima"": ""2369.50"", ""suma_asegurada"": ""42102.74"", ""deducible"": ""1617.38"", ""canal_venta"": ""WEB"", ""ciudad"": ""Santo Domingo"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-11 15:19:00"", ""updated_at"": ""2026-05-14 08:40:00""}"
polizas,"{""id_poliza"": 28, ""id_asegurado"": 40, ""ramo"": ""VEHICULOS"", ""fecha_inicio"": ""2025-03-19"", ""fecha_fin"": ""2026-03-19"", ""prima"": ""2762.32"", ""suma_asegurada"": ""44691.23"", ""deducible"": ""3369.31"", ""canal_venta"": ""OFICINA"", ""ciudad"": ""Machala"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-12 16:26:00"", ""updated_at"": ""2026-05-15 09:47:00""}"
polizas,"{""id_poliza"": 29, ""id_asegurado"": 59, ""ramo"": ""SALUD"", ""fecha_inicio"": ""2023-12-27"", ""fecha_fin"": ""2024-12-26"", ""prima"": ""2577.29"", ""suma_asegurada"": ""51024.17"", ""deducible"": ""1246.84"", ""canal_venta"": ""CALL_CENTER"", ""ciudad"": ""Quito"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-13 17:33:00"", ""updated_at"": ""2026-05-16 10:54:00""}"
polizas,"{""id_poliza"": 30, ""id_asegurado"": 53, ""ramo"": ""SALUD"", ""fecha_inicio"": ""2024-05-08"", ""fecha_fin"": ""2025-05-08"", ""prima"": ""653.57"", ""suma_asegurada"": ""21246.04"", ""deducible"": ""1169.21"", ""canal_venta"": ""CALL_CENTER"", ""ciudad"": ""Santo Domingo"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-14 08:40:00"", ""updated_at"": ""2026-05-17 11:01:00""}"
polizas,"{""id_poliza"": 31, ""id_asegurado"": 52, ""ramo"": ""GENERALES"", ""fecha_inicio"": ""2024-02-29"", ""fecha_fin"": ""2025-02-28"", ""prima"": ""1439.99"", ""suma_asegurada"": ""49211.62"", ""deducible"": ""3610.91"", ""canal_venta"": ""CALL_CENTER"", ""ciudad"": ""Cuenca"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-15 09:47:00"", ""updated_at"": ""2026-05-18 12:08:00""}"
polizas,"{""id_poliza"": 32, ""id_asegurado"": 30, ""ramo"": ""VEHICULOS"", ""fecha_inicio"": ""2024-10-21"", ""fecha_fin"": ""2025-10-21"", ""prima"": ""1045.23"", ""suma_asegurada"": ""34764.13"", ""deducible"": ""1569.77"", ""canal_venta"": ""OFICINA"", ""ciudad"": ""Manta"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-16 10:54:00"", ""updated_at"": ""2026-05-19 13:15:00""}"
polizas,"{""id_poliza"": 33, ""id_asegurado"": 25, ""ramo"": ""HOGAR"", ""fecha_inicio"": ""2023-08-15"", ""fecha_fin"": ""2024-08-14"", ""prima"": ""679.72"", ""suma_asegurada"": ""34535.04"", ""deducible"": ""2353.15"", ""canal_venta"": ""AGENTE"", ""ciudad"": ""Quito"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-17 11:01:00"", ""updated_at"": ""2026-05-20 14:22:00""}"
polizas,"{""id_poliza"": 34, ""id_asegurado"": 7, ""ramo"": ""VEHICULOS"", ""fecha_inicio"": ""2024-12-14"", ""fecha_fin"": ""2025-12-14"", ""prima"": ""2359.25"", ""suma_asegurada"": ""44308.10"", ""deducible"": ""2789.77"", ""canal_venta"": ""WEB"", ""ciudad"": ""Quito"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-18 12:08:00"", ""updated_at"": ""2026-05-21 15:29:00""}"
polizas,"{""id_poliza"": 35, ""id_asegurado"": 60, ""ramo"": ""VIDA"", ""fecha_inicio"": ""2023-08-15"", ""fecha_fin"": ""2024-08-14"", ""prima"": ""7500.04"", ""suma_asegurada"": ""118181.65"", ""deducible"": ""5497.05"", ""canal_venta"": ""CALL_CENTER"", ""ciudad"": ""Ambato"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-19 13:15:00"", ""updated_at"": ""2026-05-22 16:36:00""}"
polizas,"{""id_poliza"": 36, ""id_asegurado"": 6, ""ramo"": ""SALUD"", ""fecha_inicio"": ""2023-09-24"", ""fecha_fin"": ""2024-09-23"", ""prima"": ""973.03"", ""suma_asegurada"": ""43591.62"", ""deducible"": ""1601.82"", ""canal_venta"": ""WEB"", ""ciudad"": ""Ambato"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-20 14:22:00"", ""updated_at"": ""2026-05-23 17:43:00""}"
polizas,"{""id_poliza"": 37, ""id_asegurado"": 33, ""ramo"": ""VEHICULOS"", ""fecha_inicio"": ""2023-08-24"", ""fecha_fin"": ""2024-08-23"", ""prima"": ""698.63"", ""suma_asegurada"": ""24925.02"", ""deducible"": ""623.85"", ""canal_venta"": ""AGENTE"", ""ciudad"": ""Guayaquil"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-21 15:29:00"", ""updated_at"": ""2026-05-24 08:50:00""}"
polizas,"{""id_poliza"": 38, ""id_asegurado"": 16, ""ramo"": ""SALUD"", ""fecha_inicio"": ""2023-11-08"", ""fecha_fin"": ""2024-11-07"", ""prima"": ""449.13"", ""suma_asegurada"": ""25732.62"", ""deducible"": ""1461.49"", ""canal_venta"": ""AGENTE"", ""ciudad"": ""Cuenca"", ""estado_poliza"": ""CANCELADA"", ""created_at"": ""2026-05-22 16:36:00"", ""updated_at"": ""2026-05-25 09:57:00""}"
polizas,"{""id_poliza"": 39, ""id_asegurado"": 23, ""ramo"": ""VEHICULOS"", ""fecha_inicio"": ""2023-08-16"", ""fecha_fin"": ""2024-08-15"", ""prima"": ""618.38"", ""suma_asegurada"": ""11965.21"", ""deducible"": ""404.85"", ""canal_venta"": ""BANCA_SEGUROS"", ""ciudad"": ""Ambato"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-23 17:43:00"", ""updated_at"": ""2026-05-26 10:04:00""}"
polizas,"{""id_poliza"": 40, ""id_asegurado"": 35, ""ramo"": ""VIDA"", ""fecha_inicio"": ""2023-04-08"", ""fecha_fin"": ""2024-04-07"", ""prima"": ""1994.15"", ""suma_asegurada"": ""88257.22"", ""deducible"": ""4300.05"", ""canal_venta"": ""OFICINA"", ""ciudad"": ""Loja"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-24 08:50:00"", ""updated_at"": ""2026-05-27 11:11:00""}"
polizas,"{""id_poliza"": 41, ""id_asegurado"": 39, ""ramo"": ""VEHICULOS"", ""fecha_inicio"": ""2023-11-22"", ""fecha_fin"": ""2024-05-20"", ""prima"": ""2204.09"", ""suma_asegurada"": ""32011.32"", ""deducible"": ""1435.10"", ""canal_venta"": ""WEB"", ""ciudad"": ""Guayaquil"", ""estado_poliza"": ""CANCELADA"", ""created_at"": ""2026-05-25 09:57:00"", ""updated_at"": ""2026-05-01 12:18:00""}"
polizas,"{""id_poliza"": 42, ""id_asegurado"": 17, ""ramo"": ""HOGAR"", ""fecha_inicio"": ""2024-10-04"", ""fecha_fin"": ""2025-04-02"", ""prima"": ""1628.74"", ""suma_asegurada"": ""77023.50"", ""deducible"": ""3057.94"", ""canal_venta"": ""CALL_CENTER"", ""ciudad"": ""Cuenca"", ""estado_poliza"": ""CANCELADA"", ""created_at"": ""2026-05-26 10:04:00"", ""updated_at"": ""2026-05-02 13:25:00""}"
polizas,"{""id_poliza"": 43, ""id_asegurado"": 33, ""ramo"": ""OTRO"", ""fecha_inicio"": ""2024-08-15"", ""fecha_fin"": ""2025-08-15"", ""prima"": ""870.52"", ""suma_asegurada"": ""17798.66"", ""deducible"": ""1363.72"", ""canal_venta"": ""AGENTE"", ""ciudad"": ""Machala"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-27 11:11:00"", ""updated_at"": ""2026-05-03 14:32:00""}"
polizas,"{""id_poliza"": 44, ""id_asegurado"": 46, ""ramo"": ""GENERALES"", ""fecha_inicio"": ""2024-10-25"", ""fecha_fin"": ""2025-04-23"", ""prima"": ""4916.25"", ""suma_asegurada"": ""78203.83"", ""deducible"": ""4933.98"", ""canal_venta"": ""BROKER"", ""ciudad"": ""Ambato"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-01 12:18:00"", ""updated_at"": ""2026-05-04 15:39:00""}"
polizas,"{""id_poliza"": 45, ""id_asegurado"": 14, ""ramo"": ""SALUD"", ""fecha_inicio"": ""2024-09-16"", ""fecha_fin"": ""2025-09-16"", ""prima"": ""1015.97"", ""suma_asegurada"": ""33789.79"", ""deducible"": ""820.91"", ""canal_venta"": ""BROKER"", ""ciudad"": ""Quito"", ""estado_poliza"": ""CANCELADA"", ""created_at"": ""2026-05-02 13:25:00"", ""updated_at"": ""2026-05-05 16:46:00""}"
polizas,"{""id_poliza"": 46, ""id_asegurado"": 56, ""ramo"": ""VEHICULOS"", ""fecha_inicio"": ""2025-09-03"", ""fecha_fin"": ""2026-03-02"", ""prima"": ""1265.21"", ""suma_asegurada"": ""23524.65"", ""deducible"": ""1082.04"", ""canal_venta"": ""BANCA_SEGUROS"", ""ciudad"": ""Ambato"", ""estado_poliza"": ""ANULADA"", ""created_at"": ""2026-05-03 14:32:00"", ""updated_at"": ""2026-05-06 17:53:00""}"
polizas,"{""id_poliza"": 47, ""id_asegurado"": 39, ""ramo"": ""GENERALES"", ""fecha_inicio"": ""2024-11-09"", ""fecha_fin"": ""2025-11-09"", ""prima"": ""1483.77"", ""suma_asegurada"": ""20834.49"", ""deducible"": ""1410.69"", ""canal_venta"": ""BROKER"", ""ciudad"": ""Guayaquil"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-04 15:39:00"", ""updated_at"": ""2026-05-07 08:00:00""}"
polizas,"{""id_poliza"": 48, ""id_asegurado"": 3, ""ramo"": ""VEHICULOS"", ""fecha_inicio"": ""2025-07-21"", ""fecha_fin"": ""2026-07-21"", ""prima"": ""2248.00"", ""suma_asegurada"": ""32168.81"", ""deducible"": ""814.70"", ""canal_venta"": ""WEB"", ""ciudad"": ""Quito"", ""estado_poliza"": ""ACTIVA"", ""created_at"": ""2026-05-05 16:46:00"", ""updated_at"": ""2026-05-08 09:07:00""}"
polizas,"{""id_poliza"": 49, ""id_asegurado"": 27, ""ramo"": ""VEHICULOS"", ""fecha_inicio"": ""2025-08-15"", ""fecha_fin"": ""2026-08-15"", ""prima"": ""1589.51"", ""suma_asegurada"": ""27106.31"", ""deducible"": ""1553.87"", ""canal_venta"": ""BANCA_SEGUROS"", ""ciudad"": ""Daule"", ""estado_poliza"": ""ACTIVA"", ""created_at"": ""2026-05-06 17:53:00"", ""updated_at"": ""2026-05-09 10:14:00""}"
polizas,"{""id_poliza"": 50, ""id_asegurado"": 29, ""ramo"": ""SALUD"", ""fecha_inicio"": ""2023-08-04"", ""fecha_fin"": ""2025-08-03"", ""prima"": ""4207.70"", ""suma_asegurada"": ""60157.92"", ""deducible"": ""3282.31"", ""canal_venta"": ""BROKER"", ""ciudad"": ""Santo Domingo"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-07 08:00:00"", ""updated_at"": ""2026-05-10 11:21:00""}"
polizas,"{""id_poliza"": 51, ""id_asegurado"": 53, ""ramo"": ""VEHICULOS"", ""fecha_inicio"": ""2023-05-04"", ""fecha_fin"": ""2024-05-03"", ""prima"": ""3326.19"", ""suma_asegurada"": ""44615.88"", ""deducible"": ""2649.84"", ""canal_venta"": ""CALL_CENTER"", ""ciudad"": ""Santo Domingo"", ""estado_poliza"": ""SUSPENDIDA"", ""created_at"": ""2026-05-08 09:07:00"", ""updated_at"": ""2026-05-11 12:28:00""}"
polizas,"{""id_poliza"": 52, ""id_asegurado"": 44, ""ramo"": ""SALUD"", ""fecha_inicio"": ""2023-06-13"", ""fecha_fin"": ""2024-06-12"", ""prima"": ""4802.64"", ""suma_asegurada"": ""65631.12"", ""deducible"": ""1294.31"", ""canal_venta"": ""CALL_CENTER"", ""ciudad"": ""Cuenca"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-09 10:14:00"", ""updated_at"": ""2026-05-12 13:35:00""}"
polizas,"{""id_poliza"": 53, ""id_asegurado"": 19, ""ramo"": ""GENERALES"", ""fecha_inicio"": ""2025-02-01"", ""fecha_fin"": ""2026-02-01"", ""prima"": ""3511.01"", ""suma_asegurada"": ""101425.05"", ""deducible"": ""2425.90"", ""canal_venta"": ""OFICINA"", ""ciudad"": ""Manta"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-10 11:21:00"", ""updated_at"": ""2026-05-13 14:42:00""}"
polizas,"{""id_poliza"": 54, ""id_asegurado"": 33, ""ramo"": ""HOGAR"", ""fecha_inicio"": ""2024-02-14"", ""fecha_fin"": ""2025-02-13"", ""prima"": ""2697.62"", ""suma_asegurada"": ""74619.73"", ""deducible"": ""3330.25"", ""canal_venta"": ""CALL_CENTER"", ""ciudad"": ""Daule"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-11 12:28:00"", ""updated_at"": ""2026-05-14 15:49:00""}"
polizas,"{""id_poliza"": 55, ""id_asegurado"": 23, ""ramo"": ""VEHICULOS"", ""fecha_inicio"": ""2023-02-06"", ""fecha_fin"": ""2024-02-06"", ""prima"": ""629.19"", ""suma_asegurada"": ""10815.57"", ""deducible"": ""722.72"", ""canal_venta"": ""AGENTE"", ""ciudad"": ""Ambato"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-12 13:35:00"", ""updated_at"": ""2026-05-15 16:56:00""}"
polizas,"{""id_poliza"": 56, ""id_asegurado"": 38, ""ramo"": ""SALUD"", ""fecha_inicio"": ""2025-06-28"", ""fecha_fin"": ""2025-12-25"", ""prima"": ""1488.32"", ""suma_asegurada"": ""56070.31"", ""deducible"": ""593.58"", ""canal_venta"": ""WEB"", ""ciudad"": ""Loja"", ""estado_poliza"": ""CANCELADA"", ""created_at"": ""2026-05-13 14:42:00"", ""updated_at"": ""2026-05-16 17:03:00""}"
polizas,"{""id_poliza"": 57, ""id_asegurado"": 45, ""ramo"": ""SALUD"", ""fecha_inicio"": ""2024-10-06"", ""fecha_fin"": ""2025-10-06"", ""prima"": ""3579.65"", ""suma_asegurada"": ""48540.81"", ""deducible"": ""865.25"", ""canal_venta"": ""OFICINA"", ""ciudad"": ""Machala"", ""estado_poliza"": ""SUSPENDIDA"", ""created_at"": ""2026-05-14 15:49:00"", ""updated_at"": ""2026-05-17 08:10:00""}"
polizas,"{""id_poliza"": 58, ""id_asegurado"": 17, ""ramo"": ""VIDA"", ""fecha_inicio"": ""2023-09-04"", ""fecha_fin"": ""2024-03-02"", ""prima"": ""6937.54"", ""suma_asegurada"": ""149640.10"", ""deducible"": ""7436.19"", ""canal_venta"": ""WEB"", ""ciudad"": ""Cuenca"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-15 16:56:00"", ""updated_at"": ""2026-05-18 09:17:00""}"
polizas,"{""id_poliza"": 59, ""id_asegurado"": 21, ""ramo"": ""SALUD"", ""fecha_inicio"": ""2024-06-10"", ""fecha_fin"": ""2025-06-10"", ""prima"": ""177.77"", ""suma_asegurada"": ""11282.81"", ""deducible"": ""733.28"", ""canal_venta"": ""AGENTE"", ""ciudad"": ""Portoviejo"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-16 17:03:00"", ""updated_at"": ""2026-05-19 10:24:00""}"
polizas,"{""id_poliza"": 60, ""id_asegurado"": 35, ""ramo"": ""HOGAR"", ""fecha_inicio"": ""2023-08-31"", ""fecha_fin"": ""2024-02-27"", ""prima"": ""1000.85"", ""suma_asegurada"": ""21887.26"", ""deducible"": ""614.10"", ""canal_venta"": ""CALL_CENTER"", ""ciudad"": ""Guayaquil"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-17 08:10:00"", ""updated_at"": ""2026-05-20 11:31:00""}"
polizas,"{""id_poliza"": 61, ""id_asegurado"": 12, ""ramo"": ""SALUD"", ""fecha_inicio"": ""2023-12-11"", ""fecha_fin"": ""2024-12-10"", ""prima"": ""762.88"", ""suma_asegurada"": ""24345.86"", ""deducible"": ""454.19"", ""canal_venta"": ""CALL_CENTER"", ""ciudad"": ""Manta"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-18 09:17:00"", ""updated_at"": ""2026-05-21 12:38:00""}"
polizas,"{""id_poliza"": 62, ""id_asegurado"": 49, ""ramo"": ""SALUD"", ""fecha_inicio"": ""2024-12-03"", ""fecha_fin"": ""2026-12-03"", ""prima"": ""1188.17"", ""suma_asegurada"": ""24718.06"", ""deducible"": ""1122.41"", ""canal_venta"": ""BANCA_SEGUROS"", ""ciudad"": ""Ambato"", ""estado_poliza"": ""ACTIVA"", ""created_at"": ""2026-05-19 10:24:00"", ""updated_at"": ""2026-05-22 13:45:00""}"
polizas,"{""id_poliza"": 63, ""id_asegurado"": 1, ""ramo"": ""VEHICULOS"", ""fecha_inicio"": ""2025-03-04"", ""fecha_fin"": ""2026-03-04"", ""prima"": ""1941.82"", ""suma_asegurada"": ""44924.28"", ""deducible"": ""1046.79"", ""canal_venta"": ""OFICINA"", ""ciudad"": ""Cuenca"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-20 11:31:00"", ""updated_at"": ""2026-05-23 14:52:00""}"
polizas,"{""id_poliza"": 64, ""id_asegurado"": 21, ""ramo"": ""SALUD"", ""fecha_inicio"": ""2025-04-02"", ""fecha_fin"": ""2026-04-02"", ""prima"": ""1743.01"", ""suma_asegurada"": ""24369.42"", ""deducible"": ""447.88"", ""canal_venta"": ""WEB"", ""ciudad"": ""Portoviejo"", ""estado_poliza"": ""VENCIDA"", ""created_at"": ""2026-05-21 12:38:00"", ""updated_at"": ""2026-05-24 15:59:00""}"
